filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(2).JPG,animal,0.0256,0.4546,0.3131,0.09479,0.04444
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(2).JPG,animal,0.0516,0.2749,0.3111,0.1119,0.08472
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(3).JPG,animal,0.0143,0.4567,0.3131,0.09218,0.04305
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(3).JPG,animal,0.0346,0.2765,0.3145,0.1124,0.08263
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-36(1).JPG,animal,0.00838,0.2781,0.3152,0.05989,0.06458
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-36(1).JPG,animal,0.0128,0.4822,0.3138,0.06666,0.04166
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-37(2).JPG,animal,0.0128,0.2776,0.3145,0.1098,0.07152
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-38(3).JPG,animal,0.00675,0.1885,0.2729,0.1921,0.1354
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-38(3).JPG,animal,0.00796,0.4619,0.3138,0.08749,0.04236
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-42-38(3).JPG,animal,0.0121,0.2713,0.3076,0.1026,0.08541
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-42(1).JPG,animal,0.00516,0.7994,0.5048,0.2005,0.2493
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-42(1).JPG,animal,0.00658,0.8953,0.6652,0.1046,0.1527
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-42(1).JPG,animal,0.0073,0.277,0.3118,0.08697,0.07361
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-43(2).JPG,animal,0.0174,0.277,0.3131,0.08645,0.07013
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-44(3).JPG,animal,0.00574,0.7942,0.5055,0.2057,0.2638
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-43-44(3).JPG,animal,0.0154,0.2729,0.309,0.09427,0.08472
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-44-40(1).JPG,animal,0.00587,0.7854,0.5055,0.2145,0.2222
