filename,class_md,score,x_norm,y_norm,w_norm,h_norm
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-18(2).JPG,animal,0.103,0.4947,0.6402,0.05416,0.06527
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-18(2).JPG,animal,0.464,0.4562,0.6423,0.08385,0.07152
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-18(2).JPG,animal,0.892,0.5843,0.5534,0.1098,0.1916
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-19(3).JPG,animal,0.0073,0.4833,0.6576,0.06666,0.0493
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-19(3).JPG,animal,0.189,0.4604,0.6499,0.0401,0.03402
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-19(3).JPG,animal,0.57,0.464,0.6534,0.05729,0.05208
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-19(3).JPG,animal,0.599,0.5088,0.6451,0.06354,0.05763
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-19(3).JPG,animal,0.886,0.5479,0.534,0.1041,0.1694
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-17-37(1).JPG,animal,0.00691,0.2687,0.4659,0.03645,0.03055
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-17-37(1).JPG,animal,0.727,0.4989,0.4659,0.09583,0.09513
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-17-38(2).JPG,animal,0.778,0.4463,0.4451,0.08593,0.0868
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-17-39(3).JPG,animal,0.00944,0.2692,0.4652,0.03593,0.03125
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-17-39(3).JPG,animal,0.639,0.4343,0.4361,0.05156,0.08541
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-14(1).JPG,animal,0.00612,0.2364,0.3319,0.275,0.3291
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-14(1).JPG,animal,0.183,0.426,0.2416,0.2223,0.4236
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-15(2).JPG,animal,0.00552,0.5213,0.2694,0.1333,0.4076
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-15(2).JPG,animal,0.00923,0.2312,0.325,0.2953,0.3375
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-15(2).JPG,animal,0.262,0.3708,0.2486,0.2786,0.4076
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-16(3).JPG,animal,0.011,0.3218,0.484,0.1916,0.1861
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-16(3).JPG,animal,0.0277,0.276,0.3486,0.189,0.3159
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-16(3).JPG,animal,0.0705,0.3458,0.5201,0.1015,0.1423
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-31-16(3).JPG,animal,0.136,0.3697,0.243,0.2807,0.425
