filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-17-20(2).JPG,animal,0.0178,0.2322,0.5378,0.03559,0.03626
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-17-20(3).JPG,animal,0.0321,0.2313,0.5354,0.03342,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-26-35(1).JPG,animal,0.0192,0.2317,0.5408,0.03255,0.03086
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-26-35(1).JPG,animal,0.0236,0.2026,0.6072,0.03515,0.1087
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-26-35(2).JPG,animal,0.00758,0.444,0.6234,0.02039,0.04783
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-26-35(3).JPG,animal,0.0086,0.2009,0.6064,0.03255,0.1087
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-26-35(3).JPG,animal,0.0129,0.2296,0.5393,0.03342,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-30-01(1).JPG,animal,0.00654,0.2317,0.5378,0.03038,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-30-01(1).JPG,animal,0.0108,0.4635,0.4467,0.01953,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-30-02(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-30-02(3).JPG,animal,0.00608,0.233,0.5455,0.03038,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-30-02(3).JPG,animal,0.00912,0.1996,0.6087,0.04079,0.1057
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-42-43(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-42-43(2).JPG,animal,0.0094,0.2313,0.5308,0.03038,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-42-43(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-46-36(1).JPG,animal,0.0109,0.2335,0.5447,0.02951,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-46-36(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-46-36(3).JPG,animal,0.00888,0.9292,0.4205,0.01996,0.027
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-46-36(3).JPG,animal,0.0116,0.2361,0.547,0.03081,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-46-36(3).JPG,animal,0.0211,0.2096,0.6141,0.03081,0.1033
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-48-46(1).JPG,animal,0.0391,0.233,0.5401,0.02951,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-48-46(2).JPG,animal,0.00635,0.7673,0.324,0.04557,0.1018
