filename,class_md,score,x_norm,y_norm,w_norm,h_norm
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__14-44-57(1).JPG,animal,0.00566,0.3791,0.4347,0.0276,0.03611
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__14-44-58(2).JPG,animal,0.00574,0.4229,0.368,0.03333,0.03333
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__14-44-59(3).JPG,empty,,,,,
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-05-57(1).JPG,animal,0.835,0.7526,0.5034,0.1354,0.1166
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-05-58(2).JPG,animal,0.00678,0.1187,0.227,0.03072,0.05138
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-05-58(2).JPG,animal,0.874,0.6229,0.4854,0.1057,0.09027
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-05-59(3).JPG,animal,0.871,0.5296,0.4493,0.1265,0.1083
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-06-57(1).JPG,animal,0.936,0.6781,0.5638,0.2484,0.1951
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-06-58(2).JPG,animal,0.868,0.3984,0.3423,0.1677,0.1749
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-06-59(3).JPG,animal,0.912,0.03958,0.2819,0.2265,0.1479
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-07-55(1).JPG,animal,0.854,0.6953,0.543,0.1234,0.08263
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-07-56(2).JPG,animal,0.731,0.4124,0.4333,0.07864,0.06319
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-07-57(3).JPG,animal,0.009,0.1177,0.227,0.03125,0.05069
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-07-57(3).JPG,animal,0.02,0.05729,0.2701,0.03177,0.02569
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__05-07-57(3).JPG,animal,0.884,0.3291,0.3868,0.08281,0.08541
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-03(1).JPG,animal,0.00674,0.4015,0.2895,0.008854,0.01805
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-03(1).JPG,animal,0.176,0.4947,0.4743,0.01145,0.03055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-04(2).JPG,animal,0.00517,0.5249,0.525,0.03177,0.06944
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-04(2).JPG,animal,0.00773,0.5343,0.525,0.01562,0.01875
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-04(2).JPG,animal,0.0088,0.451,0.4736,0.05729,0.1055
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-04(2).JPG,animal,0.0127,0.4947,0.4736,0.01145,0.03194
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__10-18-05(3).JPG,empty,,,,,
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-04__21-45-48(1).JPG,animal,0.00526,0.9411,0.7451,0.05885,0.1694
