filename,class_md,score,x_norm,y_norm,w_norm,h_norm
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(1).JPG,animal,0.00692,0.7645,0.809,0.1239,0.0618
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(1).JPG,animal,0.0175,0.7005,0.5111,0.04427,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(1).JPG,animal,0.157,0.6874,0.9013,0.2197,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(2).JPG,animal,0.258,0.7572,0.7986,0.1197,0.06666
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(2).JPG,animal,0.292,0.689,0.902,0.2151,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(3).JPG,animal,0.0111,0.7598,0.8083,0.1218,0.05902
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-16-54(3).JPG,animal,0.373,0.6864,0.9013,0.2203,0.02986
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-17-50(1).JPG,animal,0.00556,0.7635,0.8111,0.1255,0.06111
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-17-50(2).JPG,animal,0.00532,0.7005,0.5111,0.04218,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-17-50(2).JPG,animal,0.109,0.7614,0.8118,0.1182,0.06041
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-17-50(3).JPG,animal,0.00598,0.7,0.5111,0.04427,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-17-50(3).JPG,animal,0.0468,0.7645,0.8111,0.1317,0.07569
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(1).JPG,animal,0.00878,0.7,0.5111,0.04322,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(1).JPG,animal,0.0366,0.764,0.8104,0.1208,0.05833
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(2).JPG,animal,0.00805,0.7005,0.5111,0.0427,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(3).JPG,animal,0.00614,0.9921,0.9048,0.007812,0.02708
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(3).JPG,animal,0.00932,0.7645,0.8125,0.0427,0.03541
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-18-46(3).JPG,animal,0.353,0.7645,0.8104,0.1296,0.06458
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-19-44(1).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-19-44(2).JPG,animal,0.00692,0.7,0.5111,0.0427,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-19-44(3).JPG,animal,0.00501,0.701,0.5118,0.04166,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-20-42(1).JPG,animal,0.0118,0.7,0.5111,0.04374,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-20-42(2).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-20-42(3).JPG,animal,0.00564,0.7005,0.5111,0.0427,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-21-38(1).JPG,animal,0.0257,0.5703,0.8993,0.03385,0.03194
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-21-38(2).JPG,animal,0.0176,0.7005,0.5111,0.04166,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-21-38(3).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-22-34(1).JPG,animal,0.0056,0.6046,0.8972,0.2598,0.03402
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-22-34(2).JPG,animal,0.0108,0.7,0.5111,0.04374,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-22-34(3).JPG,animal,0.0058,0.6994,0.5111,0.04791,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-23-30(1).JPG,animal,0.00918,0.7005,0.5118,0.0427,0.02083
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-23-30(2).JPG,animal,0.00958,0.7015,0.5111,0.04374,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-23-30(2).JPG,animal,0.0135,0.6687,0.7722,0.08958,0.1361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-23-30(3).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-24-26(1).JPG,animal,0.00997,0.7005,0.5111,0.04218,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-24-26(2).JPG,animal,0.00866,0.7,0.5111,0.04322,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-24-26(3).JPG,animal,0.0136,0.7005,0.5111,0.04479,0.02361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(1).JPG,animal,0.00663,0.7406,0.784,0.07083,0.08888
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(1).JPG,animal,0.0188,0.7005,0.5111,0.04322,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(1).JPG,animal,0.506,0.7432,0.784,0.1505,0.1006
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(2).JPG,animal,0.0293,0.701,0.5111,0.04166,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(2).JPG,animal,0.138,0.7385,0.784,0.1697,0.1451
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(3).JPG,animal,0.00771,0.7375,0.7854,0.1651,0.1416
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(3).JPG,animal,0.00946,0.6208,0.7062,0.0177,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-25-22(3).JPG,animal,0.0222,0.7,0.5111,0.04374,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-26-18(1).JPG,animal,0.00646,0.4494,0.7861,0.05468,0.08333
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-26-18(1).JPG,animal,0.0228,0.4229,0.7868,0.08072,0.1354
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-26-18(1).JPG,animal,0.044,0.7026,0.5111,0.03958,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-26-18(2).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-26-18(3).JPG,animal,0.0206,0.702,0.5111,0.04114,0.02291
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-27-14(1).JPG,animal,0.0426,0.7,0.5111,0.04322,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-27-14(2).JPG,animal,0.0284,0.6994,0.5118,0.04374,0.0243
